CustomerID,NameStyle,Title,FirstName,MiddleName,LastName,Suffix,CompanyName,SalesPerson,EmailAddress,Phone
29852,False,Mr.,Eddie,M.,Holmes,,The Commissary,adventure-works\josé1,eddie0@adventure-works.com,570-555-0199
29853,False,Ms.,Juanita,J.,Holman,,Affordable Sports Equipment,adventure-works\shu0,juanita0@adventure-works.com,996-555-0196
29854,False,Mr.,Peter,,Houston,,Local Sales and Rental,adventure-works\jillian0,peter3@adventure-works.com,632-555-0171
29855,False,Mr.,Curtis,P.,Howard,,Economy Center,adventure-works\josé1,curtis0@adventure-works.com,555-555-0162
29857,False,Ms.,Janice,K.,Hows,,Area Sheet Metal Supply,adventure-works\jae0,janice1@adventure-works.com,1 (11) 500 555-0119
29858,False,Mr.,George,M.,Huckaby,,Synthetic Materials Manufacturing,adventure-works\pamela0,george1@adventure-works.com,851-555-0127
29859,False,Mr.,Joshua,J.,Huff,,Rural Sales and Service,adventure-works\jillian0,joshua0@adventure-works.com,190-555-0186
29860,False,Ms.,Arlene,,Huff,,Tubeless Tire Company,adventure-works\jae0,arlene0@adventure-works.com,1 (11) 500 555-0146
29861,False,Ms.,Phyllis,R.,Huntsman,,Hardware Components,adventure-works\jillian0,phyllis1@adventure-works.com,153-555-0195
29862,False,Mr.,Lawrence,E.,Hurkett,,Retail Sporting Goods,adventure-works\shu0,lawrence0@adventure-works.com,129-555-0185
29863,False,Mr.,Ryan,,Ihrig,,Efficient Cycling,adventure-works\josé1,ryan4@adventure-works.com,809-555-0152
29864,False,Ms.,Beth,,Inghram,,General Industries,adventure-works\josé1,beth0@adventure-works.com,718-555-0152
29865,False,Mr.,Lucio,,Iallo,,Highway Bike Shop,adventure-works\shu0,lucio0@adventure-works.com,199-555-0135
29866,False,Mr.,Richard,L.,Irwin,,Rental Bikes,adventure-works\jillian0,richard4@adventure-works.com,367-555-0124
29867,False,Mr.,Erik,,Ismert,,Roving Sports,adventure-works\pamela0,erik0@adventure-works.com,116-555-0163
29868,False,Ms.,Denean,J.,Ison,,Express Bike Services,adventure-works\jae0,denean0@adventure-works.com,1 (11) 500 555-0127
29870,False,Mr.,Bronson,R.,Jacobs,,Retail Discount Store,adventure-works\josé1,bronson0@adventure-works.com,697-555-0131
29871,False,Mr.,Eric,A.,Jacobsen,,Vale Riding Supplies,adventure-works\shu0,eric5@adventure-works.com,703-555-0120
29872,False,Ms.,Jodan,M.,Jacobson,,A Great Bicycle Company,adventure-works\jillian0,jodan0@adventure-works.com,652-555-0189
29873,False,Ms.,Mary,,Alexander,,Certified Bicycle Supply,adventure-works\pamela0,mary7@adventure-works.com,344-555-0133
29874,False,Mr.,David,,Jaffe,,Exceptional Cycle Services,adventure-works\jae0,david17@adventure-works.com,1 (11) 500 555-0140
29876,False,Ms.,Vance,P.,Johns,,Leisure Activities,adventure-works\josé1,vance0@adventure-works.com,103-555-0151
29877,False,Ms.,Joyce,,Jarvis,,Paints and Solvents Company,adventure-works\shu0,joyce0@adventure-works.com,458-555-0179
29879,False,Mr.,Stephen,Yuan,Jiang,,Bikes for Kids and Adults,adventure-works\josé1,stephen3@adventure-works.com,910-555-0116
29881,False,Ms.,Danielle,B.,Johnson,,Home Town Bike Store,adventure-works\garrett1,danielle1@adventure-works.com,356-555-0190
29883,False,Mr.,Barry,,Johnson,,Sample Bike Store,adventure-works\linda3,barry1@adventure-works.com,858-555-0140
29884,False,Mr.,Brian,,Johnson,,Extras Sporting Goods,adventure-works\jillian0,brian6@adventure-works.com,320-555-0134
29885,False,Mr.,David,,Johnson,,Sure & Reliable Sporting Goods,adventure-works\david8,david18@adventure-works.com,476-555-0139
29889,False,Ms.,Jean,,Jordan,,Separate Parts Corporation,adventure-works\shu0,jean3@adventure-works.com,207-555-0129
29890,False,Ms.,Peggy,J.,Justice,,Basic Bike Company,adventure-works\david8,peggy0@adventure-works.com,170-555-0189
29891,False,Ms.,Diane,F.,Krane,,Fabrikam Inc., West,adventure-works\michael9,diane4@adventure-works.com,224-555-0126
29892,False,Ms.,Sandra,T.,Kitt,,Non-Slip Pedal Company,adventure-works\josé1,sandra2@adventure-works.com,303-555-0117
29893,False,Mr.,Sandeep,,Kaliyath,,Weekend Bike Tours,adventure-works\shu0,sandeep1@adventure-works.com,495-555-0113
29895,False,Ms.,Lori,,Kane,,General Supplies,adventure-works\josé1,lori2@adventure-works.com,765-555-0141
29897,False,Ms.,Kay,E.,Krane,,Racing Toys,adventure-works\shu0,kay0@adventure-works.com,731-555-0187
29898,False,Mr.,Sandeep,,Katyal,,Capable Sales and Service,adventure-works\pamela0,sandeep2@adventure-works.com,928-555-0117
29900,False,Mr.,Victor,A.,Kelley,,Road Way Sales and Rental,adventure-works\josé1,victor0@adventure-works.com,112-555-0195
29901,False,Mr.,John,,Kelly,,Sturdy Toys,adventure-works\shu0,john22@adventure-works.com,330-555-0116
29902,False,Mr.,Robert,,Kelly,,Beneficial Exercises and Activities,adventure-works\jillian0,robert7@adventure-works.com,510-555-0123
29903,False,Mr.,Kevin,,Kennedy,,Fad Outlet,adventure-works\pamela0,kevin4@adventure-works.com,275-555-0179
29904,False,Ms.,Mary,R.,Kesslep,,Commerce Bicycle Specialists,adventure-works\jae0,mary8@adventure-works.com,1 (11) 500 555-0146
29905,False,Ms.,Elizabeth,,Keyser,,Acceptable Sales & Service,adventure-works\josé1,elizabeth2@adventure-works.com,656-555-0173
29906,False,Mr.,Imtiaz,,Khan,,District Mall,adventure-works\jillian0,imtiaz0@adventure-works.com,249-555-0179
29907,False,Ms.,Karan,,Khanna,,Fitness Supplies,adventure-works\pamela0,karan1@adventure-works.com,390-555-0150
29908,False,Mr.,Joe,,Kim,,Mail Market,adventure-works\jae0,joe1@adventure-works.com,1 (11) 500 555-0144
29910,False,Mr.,Shane,S.,Kim,,Twelfth Bike Store,adventure-works\josé1,shane2@adventure-works.com,155-555-0149
29911,False,Mr.,Tim,,Kim,,Consolidated Messenger,adventure-works\garrett1,tim0@adventure-works.com,244-555-0115
29913,False,Mr.,Anton,,Kirilov,,Field Trip Store,adventure-works\linda3,anton0@adventure-works.com,608-555-0162
29914,False,Mr.,Christian,,Kleinerman,,Finish and Sealant Products,adventure-works\shu0,christian1@adventure-works.com,362-555-0177
29915,False,Mr.,Andrew,P.,Kobylinski,,Finer Parts Shop,adventure-works\david8,andrew5@adventure-works.com,129-555-0185
29918,False,Mr.,Kirk,T,King,,Up-To-Date Sports,adventure-works\josé1,kirk2@adventure-works.com,979-555-0163
29919,False,Mr.,Eugene,,Kogan,,Mountain Bike Center,adventure-works\shu0,eugene2@adventure-works.com,136-555-0134
29920,False,Mr.,Scott,,Konersmann,,Specialty Sports Store,adventure-works\jillian0,scott6@adventure-works.com,556-555-0192
29921,False,Ms.,Joy,R.,Koski,,Scooters and Bikes Store,adventure-works\pamela0,joy0@adventure-works.com,810-555-0198
29922,False,Ms.,Pamala,M.,Kotc,,Closest Bicycle Store,adventure-works\jae0,pamala0@adventure-works.com,1 (11) 500 555-0173
29924,False,Mr.,Mitch,,Kennedy,,Reasonable Bicycle Sales,adventure-works\shu0,mitch0@adventure-works.com,996-555-0192
29925,False,Ms.,Margaret,T.,Krupka,,Outdoor Sports Supply,adventure-works\pamela0,margaret1@adventure-works.com,107-555-0132
29926,False,Mr.,Deepak,,Kumar,,Outdoor Aerobic Systems Company,adventure-works\jae0,deepak0@adventure-works.com,1 (11) 500 555-0122
29928,False,Mr.,Vamsi,,Kuppa,,Metal Clearing House,adventure-works\josé1,vamsi1@adventure-works.com,290-555-0196
29929,False,Mr.,Jeffrey,,Kurtz,,Many Bikes Store,adventure-works\shu0,jeffrey3@adventure-works.com,452-555-0179
29930,False,Mr.,Peter,,Kurniawan,,Largest Bike Store,adventure-works\jillian0,peter4@adventure-works.com,436-555-0160
29931,False,Mr.,Eric,,Lang,,Kickstands and Accessories Company,adventure-works\pamela0,eric6@adventure-works.com,932-555-0163
29932,False,Ms.,Rebecca,,Laszlo,,Instruments and Parts Company,adventure-works\jae0,rebecca2@adventure-works.com,1 (11) 500 555-0155
29934,False,Mr.,David,O,Lawrence,,Gear-Shift Bikes Limited,adventure-works\josé1,david19@adventure-works.com,653-555-0159
29935,False,Ms.,Elsa,,Leavitt,,Frugal Bike Shop,adventure-works\shu0,elsa0@adventure-works.com,482-555-0174
29936,False,Mr.,Michael,J.,Lee,,Family Entertainment Center,adventure-works\pamela0,michael18@adventure-works.com,396-555-0139
29937,False,Ms.,Marjorie,M.,Lee,,Go-cart and Bike Specialists,adventure-works\jillian0,marjorie0@adventure-works.com,306-555-0166
29938,False,Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132
29939,False,Mr.,Mark,,Lee,,Racing Partners,adventure-works\josé1,mark5@adventure-works.com,371-555-0112
29941,False,Ms.,Jolie,,Lenehan,,Exhibition Showroom,adventure-works\jae0,jolie0@adventure-works.com,1 (11) 500 555-0126
29942,False,Mr.,Roger,,Lengel,,Authorized Bike Sales and Rental,adventure-works\pamela0,roger1@adventure-works.com,947-555-0143
29943,False,,A.,Francesca,Leonetti,,Two-Seater Bikes,adventure-works\jillian0,a0@adventure-works.com,645-555-0193
29944,False,Ms.,Bonnie,B.,Lepro,,More Bikes!,adventure-works\linda3,bonnie2@adventure-works.com,354-555-0130
29946,False,Ms.,Linda,,Leste,,National Manufacturing,adventure-works\garrett1,linda7@adventure-works.com,493-555-0134
29948,False,Ms.,Elsie,L.,Lewin,,Town Industries,adventure-works\jillian0,elsie0@adventure-works.com,803-555-0116
29949,False,Mr.,George,Z.,Li,,Security Racks and Locks Wholesalers,adventure-works\shu0,george3@adventure-works.com,699-555-0183
29950,False,Mr.,Yale,,Li,,Rapid Bikes,adventure-works\josé1,yale0@adventure-works.com,316-555-0138
29952,False,Ms.,Yuhong,,Li,,Nearby Sporting Goods,adventure-works\jae0,yuhong1@adventure-works.com,1 (11) 500 555-0176
29953,False,Mr.,Joseph,M.,Lique,,Front Sporting Goods,adventure-works\pamela0,joseph2@adventure-works.com,119-555-0195
29954,False,Mr.,Paulo,H.,Lisboa,,Elite Bikes,adventure-works\jillian0,paulo0@adventure-works.com,380-555-0116
29955,False,Mr.,David,J.,Liu,,Catalog Store,adventure-works\michael9,david20@adventure-works.com,440-555-0132
29956,False,,Jinghao,,Liu,,Chic Department Stores,adventure-works\jillian0,jinghao1@adventure-works.com,928-555-0116
29957,False,Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164
29959,False,Mr.,Todd,R.,Logan,,Cycle Merchants,adventure-works\garrett1,todd0@adventure-works.com,783-555-0110
29962,False,Ms.,Sharon,J.,Looney,,Fitness Hotel,adventure-works\jillian0,sharon2@adventure-works.com,377-555-0132
29964,False,Ms.,Anita,R.,Lucerne,,Grand Industries,adventure-works\garrett1,anita0@adventure-works.com,164-555-0118
29967,False,Ms.,Judy,R.,Lundahl,,Leading Sales & Repair,adventure-works\jillian0,judy1@adventure-works.com,260-555-0130
29969,False,Mr.,Robert,P.,Lyeba,,Tandem Sales and Service,adventure-works\garrett1,robert8@adventure-works.com,631-555-0155
29971,False,Mr.,Robert,,Lyon,,Reliable Retail Center,adventure-works\garrett1,robert9@adventure-works.com,666-555-0143
29973,False,Ms.,Denise,R.,Maccietto,,Friendly Bike Shop,adventure-works\michael9,denise1@adventure-works.com,537-555-0190
29974,False,Mr.,Scott,,MacDonald,,Yellow Bicycle Company,adventure-works\jillian0,scott7@adventure-works.com,470-555-0171
29975,False,Mr.,Walter,J.,Mays,Sr.,Sports Products Store,adventure-works\linda3,walter1@adventure-works.com,245-555-0191
29978,False,Mr.,Ajay,,Manchepalli,,Shipping Specialists,adventure-works\jae0,ajay0@adventure-works.com,1 (11) 500 555-0174
29980,False,Mr.,Tomas,M.,Manzanares,II,Authentic Sales and Service,adventure-works\jae0,tomas0@adventure-works.com,1 (11) 500 555-0178
29981,False,Ms.,Kathy,R.,Marcovecchio,,Official Parts Shop,adventure-works\pamela0,kathy0@adventure-works.com,942-555-0141
29982,False,Ms.,Melissa,R.,Marple,,Discount Tours,adventure-works\shu0,melissa0@adventure-works.com,685-555-0117
29983,False,Ms.,Cecelia,L.,Marshall,,Tire Exchange,adventure-works\josé1,cecelia0@adventure-works.com,394-555-0168
29985,False,Ms.,Linda,,Martin,,Oils and Fluids Warehouse,adventure-works\jae0,linda8@adventure-works.com,1 (11) 500 555-0137
29987,False,Mr.,Frank,,Mart¡nez,,Rally Master Company Inc,adventure-works\shu0,frank5@adventure-works.com,171-555-0147
29988,False,Mr.,Steve,,Masters,,Professional Cyclists,adventure-works\josé1,steve2@adventure-works.com,154-555-0115
29990,False,Ms.,Jennifer,J.,Maxham,,Exclusive Bicycle Mart,adventure-works\jae0,jennifer1@adventure-works.com,1 (11) 500 555-0175
29991,False,Mr.,Chris,,Maxwell,,City Manufacturing,adventure-works\pamela0,chris6@adventure-works.com,642-555-0187
29992,False,Ms.,Sandra,B.,Maynard,,Bike Dealers Association,adventure-works\shu0,sandra4@adventure-works.com,993-555-0179
29994,False,Ms.,Robin,M.,McGuigan,,Health Spa, Limited,adventure-works\josé1,robin0@adventure-works.com,431-555-0153
29997,False,Ms.,Lola,M.,McCarthy,,Closeout Boutique,adventure-works\david8,lola0@adventure-works.com,173-555-0151
29998,False,Ms.,Jane,A.,McCarty,,Bicycle Merchandise Warehouse,adventure-works\shu0,jane3@adventure-works.com,529-555-0195
30000,False,Mr.,James,L.,McCoy,II,Leather Seat Factory,adventure-works\josé1,james12@adventure-works.com,191-555-0151
30003,False,Ms.,Yvonne,,McKay,,Practical Bike Supply Company,adventure-works\jillian0,yvonne1@adventure-works.com,623-555-0144
30004,False,Ms.,Nkenge,,McLin,,Some Discount Store,adventure-works\pamela0,nkenge0@adventure-works.com,158-555-0123
30005,False,Ms.,Nancy,A.,McPhearson,,Variety Cycling,adventure-works\jae0,nancy3@adventure-works.com,1 (11) 500 555-0195
30007,False,Ms.,Raquel,,Mello,,Remote Bicycle Specialists,adventure-works\josé1,raquel0@adventure-works.com,723-555-0124
30008,False,Mr.,R. Morgan,L.,Mendoza,,Friendly Neighborhood Bikes,adventure-works\jillian0,rmorgan0@adventure-works.com,963-555-0146
30010,False,Mr.,Stephen,A.,Mew,,Recommended Bicycles,adventure-works\garrett1,stephen4@adventure-works.com,399-555-0114
30012,False,Ms.,Helen,M.,Meyer,,Alpine Ski House,adventure-works\linda3,helen2@adventure-works.com,519-555-0112
30016,False,Mr.,Thomas,R.,Michaels,,Seats and Saddles Company,adventure-works\garrett1,thomas2@adventure-works.com,162-555-0174
30018,False,Ms.,Virginia,L.,Miller,,All Cycle Shop,adventure-works\pamela0,virginia0@adventure-works.com,918-555-0127
30019,False,Mr.,Matthew,J.,Miller,,Tachometers and Accessories,adventure-works\jae0,matthew5@adventure-works.com,1 (11) 500 555-0176
30021,False,Mr.,Ben,,Miller,,Low Price Cycles,adventure-works\josé1,ben1@adventure-works.com,207-555-0167
30022,False,Mr.,Dylan,,Miller,,Metropolitan Manufacturing,adventure-works\shu0,dylan1@adventure-works.com,140-555-0192
30023,False,Mr.,Frank,,Miller,,Orange Bicycle Company,adventure-works\jillian0,frank6@adventure-works.com,118-555-0184
30024,False,Ms.,Neva,M.,Mitchell,,Riding Associates,adventure-works\pamela0,neva0@adventure-works.com,992-555-0134
30025,False,Ms.,Linda,,Mitchell,,Essential Bike Works,adventure-works\jae0,linda9@adventure-works.com,1 (11) 500 555-0182
30027,False,Mr.,Joseph,P.,Mitzner,Jr.,Engineered Bike Systems,adventure-works\shu0,joseph4@adventure-works.com,129-555-0164
30028,False,Ms.,Laura,C.,Steele,,Professional Containers and Packaging Co.,adventure-works\shu0,laura3@adventure-works.com,741-555-0173
30029,False,Ms.,Shanay,B.,Steelman,,One Bike Company,adventure-works\josé1,shanay0@adventure-works.com,797-555-0118
30030,False,Mr.,Stefano,,Stefani,,Cycling Goods,adventure-works\jae0,stefano0@adventure-works.com,1 (11) 500 555-0115
30031,False,Mr.,Alan,,Steiner,,Cycle Clearance,adventure-works\pamela0,alan4@adventure-works.com,792-555-0194
30032,False,Mr.,Derik,,Stenerson,,Black Bicycle Company,adventure-works\jillian0,derik0@adventure-works.com,441-555-0144
30033,False,Mr.,Vassar,J.,Stern,,Transport Bikes,adventure-works\shu0,vassar0@adventure-works.com,328-555-0123
30034,False,Ms.,Wathalee,R.,Steuber,,Sellers of Cycles,adventure-works\pamela0,wathalee0@adventure-works.com,517-555-0120
30035,False,Ms.,Alice,M.,Steiner,,Maintenance and Repair for Bicycles,adventure-works\jillian0,alice4@adventure-works.com,355-555-0180
30036,False,Ms.,Liza Marie,N.,Stevens,,Fitness Department Stores,adventure-works\shu0,lizamarie0@adventure-works.com,366-555-0110
30037,False,Mr.,Jim,,Stewart,,Famous Bike Shop,adventure-works\garrett1,jim5@adventure-works.com,226-555-0110
30039,False,Mr.,Robert,B.,Stotka,,Gift and Toy Store,adventure-works\jillian0,robert12@adventure-works.com,493-555-0185
30040,False,Ms.,Kayla,M.,Stotler,,Major Sporting Goods,adventure-works\linda3,kayla0@adventure-works.com,315-555-0131
30042,False,Ms.,Ruby Sue,R.,Styles,,Major Cycling,adventure-works\josé1,rubysue0@adventure-works.com,512-555-0122
30044,False,Mr.,Gary,J.,Suess,,Downhill Bicycle Specialists,adventure-works\jae0,gary5@adventure-works.com,1 (11) 500 555-0199
30045,False,Ms.,Ruth,J.,Suffin,,Bike Experts,adventure-works\pamela0,ruth2@adventure-works.com,924-555-0195
30046,False,Ms.,Elizabeth,J.,Sullivan,,Extraordinary Bike Works,adventure-works\jillian0,elizabeth4@adventure-works.com,306-555-0112
30047,False,Mr.,Michael,,Sullivan,,Valley Bicycle Distributors,adventure-works\shu0,michael24@adventure-works.com,323-555-0113
30048,False,Ms.,Marcia,J.,Sultan,,Top Sports Supply,adventure-works\josé1,marcia0@adventure-works.com,613-555-0116
30050,False,Mr.,Krishna,,Sunkammurali,,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177
30051,False,Mr.,Brad,,Sutton,,Honest Repair Service,adventure-works\pamela0,brad0@adventure-works.com,688-555-0115
30052,False,Mr.,Abraham,L.,Swearengin,,Wheel Gallery,adventure-works\shu0,abraham0@adventure-works.com,926-555-0136
30053,False,Ms.,Katherine,K.,Swan,,Top Bike Market,adventure-works\garrett1,katherine1@adventure-works.com,421-555-0192
30055,False,Ms.,Julie,,Taft-Rider,,Bicycle Lines Distributors,adventure-works\jillian0,julie1@adventure-works.com,145-555-0194
30056,False,Mr.,Clarence,R.,Tatman,,Sparkling Paint and Finishes,adventure-works\linda3,clarence0@adventure-works.com,787-555-0128
30058,False,Mr.,Mike,M.,Taylor,,Plastic Parts Company,adventure-works\garrett1,mike6@adventure-works.com,204-555-0189
30061,False,Mr.,Chad,J.,Tedford,,Big Cycle Mall,adventure-works\jillian0,chad1@adventure-works.com,588-555-0128
30063,False,Ms.,Vanessa,J.,Tench,,Eighth Bike Store,adventure-works\shu0,vanessa0@adventure-works.com,785-555-0163
30064,False,Ms.,Judy,J.,Thames,,Demand Distributors,adventure-works\david8,judy3@adventure-works.com,799-555-0118
30067,False,Ms.,Phyllis,A.,Thomas,,Red Bicycle Company,adventure-works\josé1,phyllis2@adventure-works.com,667-555-0112
30069,False,Mr.,Donald,M.,Thompson,,Trendy Department Stores,adventure-works\shu0,donald1@adventure-works.com,273-555-0111
30070,False,Ms.,Kendra,N.,Thompson,,Vintage Sport Boutique,adventure-works\david8,kendra0@adventure-works.com,464-555-0188
30071,False,Mr.,Daniel,P.,Thompson,,Travel Sports,adventure-works\pamela0,daniel2@adventure-works.com,247-555-0197
30072,False,Ms.,Andrea,A.,Thomsen,,West Side Mart,adventure-works\jae0,andrea1@adventure-works.com,1 (11) 500 555-0120
30074,False,Ms.,Yuping,,Tian,,Tenth Bike Store,adventure-works\josé1,yuping0@adventure-works.com,744-555-0123
30076,False,Ms.,Diane,,Tibbott,,Fun Times Club,adventure-works\shu0,diane5@adventure-works.com,847-555-0184
30080,False,Ms.,Delia,B.,Toone,,Wingtip Toys,adventure-works\david8,delia0@adventure-works.com,328-555-0192
30083,False,Mr.,Glenn,J.,Track,II,Active Life Toys,adventure-works\josé1,glenn0@adventure-works.com,907-555-0170
30087,False,Mr.,Billy,J.,Trent,,Quick Parts and Service,adventure-works\garrett1,billy0@adventure-works.com,882-555-0115
30089,False,Mr.,Michael John,R.,Troyer,,Thrifty Parts and Sales,adventure-works\linda3,michaeljohn0@adventure-works.com,308-555-0175
30090,False,Ms.,Christie,J.,Trujillo,,A Typical Bike Shop,adventure-works\jillian0,christie0@adventure-works.com,686-555-0180
30093,False,Ms.,Phyllis,B.,Tuffield,,Fasteners & Bolts Outlet,adventure-works\garrett1,phyllis3@adventure-works.com,277-555-0182
30094,False,Mr.,Sairaj,,Uddin,,Quantity Discounts,adventure-works\linda3,sairaj1@adventure-works.com,767-555-0193
30095,False,Mr.,Sunil,,Uppal,,Swift Cycles,adventure-works\jillian0,sunil0@adventure-works.com,184-555-0187
30098,False,Ms.,Esther,K.,Valle,,Large Bike Shop,adventure-works\garrett1,esther0@adventure-works.com,481-555-0131
30100,False,Mr.,Jessie,E.,Valerio,,Wire Baskets and Parts,adventure-works\linda3,jessie0@adventure-works.com,103-555-0179
30102,False,Mr.,Roger,,Van Houten,,Sports Store,adventure-works\jae0,roger2@adventure-works.com,1 (11) 500 555-0110
30104,False,Ms.,Rose,M.,Vandenouer,,Extended Tours,adventure-works\jae0,rose1@adventure-works.com,1 (11) 500 555-0140
30105,False,Mr.,Gregory,T.,Vanderbout,Jr.,Convenient Sales and Service,adventure-works\pamela0,gregory1@adventure-works.com,684-555-0134
30106,False,Mr.,Michael,,Vanderhyde,,Solid Bike Parts,adventure-works\jillian0,michael25@adventure-works.com,918-555-0141
30107,False,Ms.,Margaret,J.,Vanderkamp,,Permanent Finish Products,adventure-works\shu0,margaret2@adventure-works.com,265-555-0143
30108,False,Ms.,Kara,N.,Vanderlinden,,Mercantile Outlet,adventure-works\josé1,kara0@adventure-works.com,680-555-0160
30109,False,Mr.,Nieves,J.,Vargas,II,Exhilarating Cycles,adventure-works\michael9,nieves0@adventure-works.com,371-555-0184
30110,False,Mr.,Gary,T,Vargas,,Exercise Center,adventure-works\shu0,gary6@adventure-works.com,112-555-0176
30111,False,Mr.,Ranjit,Rudra,Varkey Chudukatil,,Great Bicycle Supply,adventure-works\jillian0,ranjit1@adventure-works.com,810-555-0160
30112,False,Ms.,Patricia,M.,Vasquez,,Mail-Order Outlet,adventure-works\pamela0,patricia2@adventure-works.com,490-555-0132
30113,False,Mr.,Raja,D.,Venugopal,,Nearby Cycle Shop,adventure-works\jae0,raja0@adventure-works.com,1 (11) 500 555-0195
30115,False,Ms.,Dora,P.,Verdad,,Retreat Inn,adventure-works\josé1,dora0@adventure-works.com,155-555-0140
30116,False,Ms.,Wanda,F.,Vernon,,Technical Parts Manufacturing,adventure-works\shu0,wanda0@adventure-works.com,433-555-0168
30117,False,Mr.,Robert,R.,Vessa,,Totes & Baskets Company,adventure-works\jillian0,robert13@adventure-works.com,560-555-0171
30118,False,Ms.,Caroline,A.,Vicknair,,World of Bikes,adventure-works\jillian0,caroline0@adventure-works.com,695-555-0158
